date;temperaturemin;temperaturemax;precipitation;snowfall;snowdepth;avgwindspeed;fastest2minwinddir;fastest2minwindspeed;fastest5secwinddir;fastest5secwindspeed;fog;fogheavy;mist;rain;fogground;ice;glaze;drizzle;snow;freezingrain;smokehaze;thunder;highwind;hail;blowingsnow;dust;freezingfog
05/06/2008;75.9;96.1;0.0;0.0;0.0;5.82;220;17.0;230;19.91;Yes;No;Yes;No;No;No;No;No;No;No;Yes;No;No;No;No;Yes;No
07/06/2008;73.9;100.0;0.0;0.0;0.0;5.59;230;16.11;220;21.92;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
14/06/2008;69.1;96.1;0.01;0.0;0.0;7.61;200;17.9;170;23.94;No;No;No;Yes;No;No;No;No;No;No;No;No;No;Yes;No;No;No
21/06/2008;66.0;88.0;1.18;0.0;0.0;4.47;50;23.04;50;27.96;Yes;No;No;Yes;No;No;No;No;No;No;No;Yes;No;Yes;No;No;No
22/06/2008;64.9;87.1;0.93;0.0;0.0;6.93;200;23.04;200;29.97;Yes;No;No;Yes;No;No;No;No;No;No;Yes;Yes;No;Yes;No;Yes;No
27/06/2008;71.1;96.1;0.0;0.0;0.0;7.83;220;17.9;220;21.92;Yes;No;No;Yes;No;No;No;No;No;No;Yes;Yes;No;Yes;No;Yes;No
29/06/2008;69.1;95.0;0.82;0.0;0.0;11.41;230;25.05;230;29.08;Yes;No;No;Yes;No;No;No;No;No;No;No;Yes;No;Yes;No;No;No
07/07/2008;69.1;87.1;0.0;0.0;0.0;9.4;230;17.0;220;21.03;Yes;No;Yes;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No
09/07/2008;70.0;90.0;0.97;0.0;0.0;10.51;300;23.04;300;36.01;Yes;No;Yes;Yes;No;No;No;No;No;No;No;Yes;No;Yes;No;No;No
13/07/2008;68.0;91.0;0.0;0.0;0.0;5.14;180;14.09;160;17.0;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
17/07/2008;64.0;89.1;0.0;0.0;0.0;5.37;50;14.99;100;19.91;Yes;No;Yes;No;No;No;No;No;No;No;Yes;No;No;No;No;No;No
19/07/2008;70.0;90.0;0.76;0.0;0.0;3.36;150;19.91;130;23.94;Yes;No;Yes;Yes;No;No;No;No;No;No;No;No;No;Yes;No;No;No
29/07/2008;72.0;91.9;0.0;0.0;0.0;6.26;230;14.09;220;16.11;Yes;No;No;No;No;No;No;No;No;No;Yes;No;No;No;No;No;No
30/07/2008;75.0;93.0;0.0;0.0;0.0;7.61;230;17.0;240;23.04;Yes;No;Yes;Yes;No;No;No;No;No;No;Yes;Yes;No;No;No;Yes;No
13/08/2008;61.0;73.9;0.11;0.0;0.0;3.8;130;14.09;130;16.11;Yes;No;Yes;Yes;No;No;No;No;No;No;Yes;No;No;Yes;Yes;No;No
17/08/2008;64.9;84.9;0.0;0.0;0.0;2.46;170;14.99;130;17.0;Yes;No;No;Yes;No;No;No;No;No;No;Yes;Yes;No;No;No;Yes;No
22/08/2008;64.0;88.0;0.0;0.0;0.0;9.4;90;17.0;110;25.05;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
29/08/2008;70.0;89.1;0.0;0.0;0.0;3.58;120;10.07;140;14.99;Yes;Yes;Yes;No;No;No;No;No;No;No;Yes;No;No;No;Yes;Yes;No
04/09/2008;64.0;90.0;0.0;0.0;0.0;4.47;170;10.07;180;14.09;Yes;No;Yes;No;No;No;No;No;No;No;Yes;No;No;No;No;No;No
13/09/2008;72.0;91.0;0.0;0.0;0.0;6.26;240;14.09;230;17.0;Yes;No;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No;No
15/09/2008;73.0;86.0;0.0;0.0;0.0;5.59;220;14.09;360;16.11;No;No;No;No;No;No;No;No;No;No;No;No;No;Yes;No;No;No
17/09/2008;60.1;73.9;0.0;0.0;0.0;3.8;30;10.07;50;14.09;Yes;No;Yes;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No
24/09/2008;53.1;70.0;0.0;0.0;0.0;12.3;40;23.04;20;29.97;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
26/09/2008;63.0;81.0;0.96;0.0;0.0;10.07;30;21.92;30;31.09;Yes;No;Yes;Yes;No;No;No;No;No;No;No;No;No;Yes;No;No;No
10/10/2008;64.9;73.0;0.02;0.0;0.0;6.71;50;16.11;40;17.9;Yes;No;Yes;Yes;No;No;No;No;No;No;No;No;No;Yes;No;No;No
11/10/2008;60.1;71.1;0.0;0.0;0.0;9.62;40;14.99;50;19.91;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
14/10/2008;48.9;84.9;0.0;0.0;0.0;1.12;230;10.07;230;12.08;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
16/10/2008;55.9;84.9;0.0;0.0;0.0;2.24;220;12.08;240;14.99;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
20/10/2008;35.1;66.9;0.0;0.0;0.0;2.24;220;10.07;220;12.97;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
26/10/2008;44.1;70.0;0.0;0.0;0.0;3.13;230;12.08;;;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
05/11/2008;52.0;68.0;0.0;0.0;0.0;6.93;40;14.99;30;21.03;Yes;No;Yes;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No
07/11/2008;46.9;80.1;0.0;0.0;0.0;4.03;230;14.99;220;17.9;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
10/11/2008;34.0;61.0;0.0;0.0;0.0;1.79;270;12.08;260;17.0;Yes;No;No;No;Yes;No;No;No;No;No;No;No;No;No;No;No;No
15/11/2008;51.1;75.9;0.62;0.0;0.0;14.54;220;29.97;240;36.01;Yes;No;Yes;Yes;No;No;No;No;No;No;No;Yes;No;Yes;No;No;No
22/11/2008;21.0;46.0;0.0;0.0;0.0;3.13;270;12.97;330;16.11;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
24/11/2008;28.0;55.0;0.19;0.0;0.0;6.04;220;16.11;220;17.9;Yes;No;Yes;Yes;No;No;No;No;No;No;No;No;No;Yes;No;No;No
10/12/2008;61.0;70.0;0.07;0.0;0.0;10.51;170;17.9;170;21.92;Yes;No;Yes;Yes;No;No;No;Yes;No;No;No;No;No;Yes;No;No;No
17/12/2008;44.1;57.9;0.0;0.0;0.0;4.47;230;14.09;240;14.99;Yes;Yes;Yes;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No
19/12/2008;54.0;71.1;0.0;0.0;0.0;10.74;230;31.99;220;36.91;Yes;Yes;Yes;No;No;No;No;No;No;No;Yes;No;No;No;Yes;No;No
23/12/2008;21.9;44.1;0.0;0.0;0.0;4.7;180;14.99;170;17.0;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
06/01/2009;43.0;57.0;0.9;0.0;0.0;6.04;90;16.11;100;21.03;Yes;Yes;No;Yes;No;No;No;Yes;No;No;No;No;No;Yes;Yes;No;No
17/01/2009;10.9;36.0;0.0;0.0;0.0;5.82;200;14.09;180;17.9;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
20/01/2009;23.0;35.1;0.19;3.5;2.01;6.71;30;19.91;30;25.95;Yes;No;Yes;Yes;No;No;No;No;Yes;No;No;No;No;No;No;No;No
26/01/2009;33.1;46.9;0.0;0.0;0.0;3.58;100;10.07;100;12.97;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
06/02/2009;19.9;55.0;0.0;0.0;0.0;5.82;220;17.0;220;21.92;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
09/02/2009;39.9;66.0;0.0;0.0;0.0;6.04;100;14.09;120;17.9;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
15/02/2009;34.0;54.0;0.0;0.0;0.0;4.7;30;14.09;40;17.9;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
16/02/2009;30.9;46.0;0.0;0.0;0.0;7.38;60;16.11;50;21.03;No;No;No;Yes;No;No;No;No;Yes;No;No;No;No;Yes;No;No;No
28/02/2009;37.9;57.9;0.72;0.0;0.0;9.62;70;21.03;80;25.05;Yes;No;Yes;Yes;No;No;No;Yes;No;No;No;No;No;Yes;No;No;No
01/03/2009;35.1;37.9;1.38;0.0;0.0;12.75;50;23.04;40;27.96;Yes;No;Yes;Yes;No;No;No;Yes;Yes;No;No;No;No;Yes;No;No;No
04/03/2009;19.9;50.0;0.0;0.0;0.0;2.91;220;14.09;220;16.11;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
14/03/2009;39.0;44.1;0.73;0.0;0.0;4.92;50;14.09;60;16.11;Yes;No;Yes;Yes;No;No;No;Yes;No;No;No;No;No;Yes;No;No;No
17/03/2009;43.0;62.1;0.0;0.0;0.0;7.38;40;14.99;20;19.91;Yes;No;Yes;Yes;No;No;No;Yes;No;No;Yes;No;No;No;No;No;No
25/03/2009;42.1;48.9;0.01;0.0;0.0;4.7;130;12.97;110;16.11;No;No;No;Yes;No;No;No;Yes;No;No;No;No;No;Yes;No;No;No
27/03/2009;57.0;68.0;0.62;0.0;0.0;3.36;170;14.09;180;16.11;Yes;No;Yes;Yes;No;No;No;No;No;No;Yes;No;No;Yes;No;No;No
05/04/2009;44.1;82.9;0.0;0.0;0.0;8.5;210;23.04;200;29.97;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
07/04/2009;41.0;51.1;0.0;0.0;0.0;10.07;260;21.92;280;29.97;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
14/04/2009;55.9;73.0;0.12;0.0;0.0;7.61;210;14.99;200;17.0;Yes;No;Yes;Yes;No;No;No;No;No;No;Yes;Yes;No;Yes;No;No;No
19/04/2009;53.1;73.0;0.0;0.0;0.0;8.5;230;21.03;240;25.05;No;No;No;Yes;No;No;No;No;No;No;No;No;No;Yes;No;No;No
20/04/2009;59.0;79.0;0.36;0.0;0.0;10.29;220;23.94;200;29.08;Yes;No;Yes;Yes;No;No;No;No;No;No;No;No;No;Yes;No;No;No
11/05/2009;48.0;68.0;0.07;0.0;0.0;6.49;50;17.0;20;21.03;Yes;No;Yes;Yes;No;No;No;No;No;No;No;No;No;Yes;No;No;No
12/05/2009;46.9;75.9;0.0;0.0;0.0;3.36;20;14.09;30;19.91;Yes;Yes;Yes;No;No;No;No;No;No;No;No;No;No;No;Yes;No;No
14/05/2009;60.1;82.0;0.0;0.0;0.0;7.16;170;16.11;180;21.92;No;No;No;Yes;No;No;No;No;No;No;No;No;No;Yes;No;No;No
23/05/2009;61.0;84.9;0.0;0.0;0.0;5.59;180;14.99;170;17.9;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
26/05/2009;69.1;82.0;0.69;0.0;0.0;6.49;130;17.0;130;21.92;Yes;No;No;Yes;No;No;No;No;No;No;No;No;No;Yes;No;No;No
20/06/2009;73.9;96.1;0.0;0.0;0.0;7.61;270;16.11;290;23.94;Yes;No;Yes;No;No;No;No;No;No;No;Yes;No;No;No;No;Yes;No
27/06/2009;71.1;93.9;0.0;0.0;0.0;5.59;40;14.99;40;17.9;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
30/06/2009;64.0;95.0;0.0;0.0;0.0;4.92;240;19.91;250;29.08;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
06/07/2009;70.0;82.9;0.12;0.0;0.0;5.14;40;12.08;40;14.09;Yes;No;Yes;Yes;No;No;No;No;No;No;Yes;No;No;Yes;No;Yes;No
09/07/2009;69.1;87.1;0.0;0.0;0.0;6.93;90;14.09;80;17.9;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
10/07/2009;66.0;84.0;0.0;0.0;0.0;4.7;90;8.05;;;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
23/07/2009;72.0;93.0;0.0;0.0;0.0;5.59;210;14.99;200;21.92;Yes;No;No;Yes;No;No;No;No;No;No;No;Yes;No;Yes;No;No;No
29/07/2009;72.0;91.9;0.28;0.0;0.0;10.29;230;31.09;240;40.04;Yes;No;No;Yes;No;No;No;No;No;No;No;Yes;No;No;No;No;No
30/07/2009;73.9;95.0;0.06;0.0;0.0;8.28;210;23.94;210;34.9;Yes;No;Yes;Yes;No;No;No;No;No;No;Yes;Yes;No;No;No;No;No
02/08/2009;73.9;82.9;0.27;0.0;0.0;8.95;230;16.11;230;21.92;Yes;No;Yes;Yes;No;No;No;No;No;No;Yes;No;No;Yes;No;Yes;No
05/08/2009;72.0;96.1;0.18;0.0;0.0;5.82;230;17.9;230;23.94;Yes;No;Yes;Yes;No;No;No;No;No;No;No;Yes;No;Yes;No;No;No
07/08/2009;68.0;88.0;0.0;0.0;0.0;3.36;180;14.09;180;14.99;Yes;No;Yes;No;No;No;No;No;No;No;Yes;No;No;No;No;No;No
09/08/2009;70.0;99.0;0.0;0.0;0.0;7.61;220;23.04;210;34.9;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
12/08/2009;71.1;84.0;0.03;0.0;0.0;2.24;30;12.08;30;19.91;Yes;No;No;Yes;No;No;No;No;No;No;No;Yes;No;Yes;No;No;No
24/08/2009;68.0;87.1;0.0;0.0;0.0;3.8;40;12.97;50;16.11;Yes;Yes;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No;No
27/08/2009;70.0;93.9;0.0;0.0;0.0;4.7;230;12.08;90;14.99;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
06/09/2009;63.0;87.1;0.0;0.0;0.0;6.26;100;19.91;90;27.96;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
07/09/2009;63.0;79.0;0.57;0.0;0.0;7.38;50;17.9;40;21.92;Yes;No;Yes;Yes;No;No;No;Yes;No;No;Yes;No;No;Yes;No;No;No
08/09/2009;68.0;80.1;0.0;0.0;0.0;8.05;30;17.0;30;23.94;Yes;No;Yes;Yes;No;No;No;Yes;No;No;No;No;No;No;No;No;No
13/09/2009;59.0;82.0;0.0;0.0;0.0;4.25;50;12.97;10;21.92;Yes;No;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No;No
14/09/2009;57.0;87.1;0.0;0.0;0.0;2.01;90;12.08;120;16.11;Yes;No;No;No;Yes;No;No;No;No;No;No;No;No;No;No;No;No
18/09/2009;64.9;77.0;0.0;0.0;0.0;2.01;110;10.07;130;14.09;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
19/09/2009;62.1;81.0;0.0;0.0;0.0;5.59;90;14.99;80;21.03;Yes;No;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No;No
26/09/2009;63.0;68.0;0.32;0.0;0.0;6.49;90;14.09;110;17.9;Yes;No;Yes;Yes;No;No;No;Yes;No;No;No;No;No;Yes;No;No;No
25/06/2012;72.0;93.0;0.0;0.0;0.0;6.49;40;17.0;40;21.03;No;No;No;No;No;No;No;No;No;No;No;Yes;No;No;No;No;No
01/07/2012;75.0;102.9;0.0;0.0;0.0;4.92;20;23.94;30;36.91;No;No;No;No;No;No;No;No;No;No;Yes;No;No;No;No;No;No
06/07/2012;71.1;100.0;0.0;0.0;0.0;3.8;20;17.9;10;27.96;No;No;No;Yes;No;No;No;No;No;No;No;Yes;No;No;No;No;No
09/07/2012;73.0;96.1;0.23;0.0;0.0;3.36;180;17.0;80;23.04;No;No;Yes;Yes;No;No;No;No;No;No;No;Yes;No;No;No;No;No
11/07/2012;68.0;80.1;0.45;0.0;0.0;4.03;90;21.92;90;25.95;Yes;No;Yes;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No
21/07/2012;71.1;93.0;1.09;0.0;0.0;7.38;200;19.91;190;23.94;No;Yes;No;Yes;No;No;No;No;No;No;No;Yes;No;No;No;No;No
25/07/2012;70.0;90.0;0.0;0.0;0.0;4.03;240;12.08;240;17.9;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
27/07/2012;73.9;99.0;0.14;0.0;0.0;6.93;20;19.91;300;31.09;No;No;Yes;Yes;No;No;No;No;No;No;No;Yes;No;No;No;No;No
29/07/2012;66.9;91.9;0.0;0.0;0.0;2.01;100;8.95;130;14.99;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
02/08/2012;72.0;93.0;0.05;0.0;0.0;5.82;180;23.94;170;29.08;No;No;No;Yes;No;No;No;No;No;No;No;Yes;No;No;No;No;No
06/08/2012;73.9;93.0;0.49;0.0;0.0;6.26;230;21.92;230;25.95;No;No;Yes;Yes;No;No;No;No;No;No;No;Yes;No;No;No;No;No
10/08/2012;72.0;87.1;0.13;0.0;0.0;8.95;220;21.92;240;27.96;No;No;No;Yes;No;No;No;Yes;No;No;No;Yes;No;No;No;No;No
14/08/2012;66.0;91.0;0.0;0.0;0.0;5.59;230;16.11;230;23.04;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
24/08/2012;68.0;77.0;0.02;0.0;0.0;4.7;80;12.97;90;17.0;Yes;No;No;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No
26/08/2012;64.9;84.0;0.0;0.0;0.0;3.13;50;10.07;60;12.08;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
28/08/2012;73.0;87.1;0.0;0.0;0.0;7.61;210;17.0;220;23.04;Yes;No;Yes;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No
30/08/2012;68.0;89.1;0.0;0.0;0.0;4.47;170;12.97;180;16.11;Yes;No;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No;No
02/09/2012;72.0;88.0;1.85;0.0;0.0;3.58;340;17.0;340;23.04;No;No;Yes;Yes;No;No;No;No;No;No;No;Yes;No;No;No;No;No
14/09/2012;63.0;80.1;0.0;0.0;0.0;1.57;50;8.95;50;12.08;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
25/09/2012;48.0;77.0;0.0;0.0;0.0;3.13;210;12.08;240;14.99;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
02/10/2012;66.9;88.0;0.12;0.0;0.0;7.61;210;12.97;210;17.0;Yes;No;Yes;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No
07/10/2012;50.0;64.9;0.23;0.0;0.0;6.71;40;17.0;50;23.04;No;No;No;Yes;No;No;No;Yes;No;No;No;Yes;No;No;No;No;No
14/10/2012;44.1;78.1;0.0;0.0;0.0;3.8;230;14.99;230;17.9;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
16/10/2012;44.1;70.0;0.0;0.0;0.0;2.01;280;8.95;10;12.97;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
25/10/2012;50.0;80.1;0.0;0.0;0.0;1.34;100;8.05;140;12.08;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
27/10/2012;62.1;66.0;0.0;0.0;0.0;12.08;40;21.03;30;29.97;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
01/11/2012;37.9;57.9;0.0;0.0;0.0;5.14;270;16.11;300;23.94;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
02/11/2012;34.0;64.9;0.0;0.0;0.0;3.58;310;14.99;300;23.04;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
18/11/2012;45.0;55.9;0.0;0.0;0.0;12.3;40;19.91;50;25.95;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
19/11/2012;46.9;59.0;0.0;0.0;0.0;8.05;40;16.11;40;23.94;No;No;No;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No
30/11/2012;30.9;63.0;0.0;0.0;0.0;2.46;230;12.97;220;16.11;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
02/12/2012;39.0;69.1;0.0;0.0;0.0;4.47;220;16.11;240;21.03;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
14/12/2012;27.0;57.9;0.0;0.0;0.0;0.89;240;6.93;230;8.95;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
16/12/2012;48.0;57.9;0.09;0.0;0.0;5.59;220;16.11;220;17.9;No;No;Yes;Yes;No;No;No;No;No;No;No;Yes;No;No;No;No;No
21/12/2012;37.0;57.9;0.0;0.0;0.0;15.43;290;25.05;240;38.03;No;No;No;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No
24/12/2012;44.1;53.1;0.0;0.0;0.0;6.26;210;17.0;210;23.94;No;No;No;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No
28/12/2012;27.0;45.0;0.0;0.0;0.0;1.34;180;6.93;170;12.97;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
29/12/2012;37.9;52.0;0.37;0.0;0.0;6.26;290;17.0;300;31.09;Yes;No;Yes;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No
31/12/2012;25.0;53.1;0.0;0.0;0.0;6.26;230;21.92;230;25.95;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
15/01/2013;44.1;60.1;0.01;0.0;0.0;7.83;30;17.0;20;23.94;Yes;Yes;Yes;No;No;No;No;Yes;No;No;No;No;No;No;No;No;No
21/01/2013;28.9;59.0;0.0;0.0;0.0;5.14;230;17.9;290;25.05;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
10/02/2013;25.0;53.1;0.03;0.0;0.0;4.47;150;12.08;160;16.11;No;No;No;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No
11/02/2013;45.0;63.0;0.05;0.0;0.0;10.51;220;21.03;240;25.05;Yes;No;Yes;Yes;No;No;No;Yes;No;No;No;No;No;No;No;No;No
16/02/2013;32.0;46.9;0.39;0.71;0.0;4.03;10;12.97;20;21.03;Yes;No;Yes;Yes;No;No;No;No;Yes;No;No;No;No;No;No;No;No
23/02/2013;36.0;44.1;0.92;0.0;0.0;2.46;30;10.07;40;14.99;Yes;No;Yes;Yes;No;No;No;Yes;No;No;No;No;No;No;No;No;No
25/02/2013;32.0;42.1;0.0;0.0;0.0;6.93;70;16.11;50;21.03;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
09/03/2013;33.1;62.1;0.0;0.0;0.0;3.58;40;12.97;50;16.11;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
15/03/2013;28.0;62.1;0.0;0.0;0.0;7.83;240;19.91;240;23.94;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
20/03/2013;37.9;55.0;0.0;0.0;0.0;3.8;230;16.11;250;25.95;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
25/03/2013;35.1;48.0;0.0;0.0;0.0;7.38;270;21.92;270;31.99;Yes;No;Yes;No;No;No;No;Yes;No;No;No;No;No;No;No;No;No
26/03/2013;32.0;50.0;0.0;0.0;0.0;6.49;310;12.97;310;21.03;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
30/03/2013;37.9;66.0;0.0;0.0;0.0;3.58;230;12.97;240;16.11;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
05/04/2013;39.0;63.0;0.04;0.0;0.0;2.68;30;12.08;30;16.11;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
09/04/2013;57.0;82.9;0.0;0.0;0.0;7.61;240;19.91;220;23.94;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
17/04/2013;57.9;80.1;0.0;0.0;0.0;7.61;200;14.99;200;19.91;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
20/04/2013;44.1;64.0;0.01;0.0;0.0;3.8;240;21.92;240;29.08;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
21/04/2013;41.0;61.0;0.0;0.0;0.0;9.4;50;21.03;50;27.96;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
02/05/2013;52.0;64.9;0.0;0.0;0.0;7.61;50;17.0;50;23.04;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
04/05/2013;48.9;64.0;0.0;0.0;0.0;11.63;50;19.91;50;25.95;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
05/05/2013;50.0;60.1;0.0;0.0;0.0;12.3;80;21.03;80;27.96;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
10/05/2013;55.9;84.0;0.0;0.0;0.0;7.16;240;21.03;240;25.05;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
11/05/2013;64.9;81.0;0.3;0.0;0.0;9.62;230;23.04;240;29.08;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
17/05/2013;61.0;86.0;0.0;0.0;0.0;2.46;110;12.97;110;16.11;No;No;No;No;No;No;No;No;No;No;No;Yes;No;No;No;No;No
25/05/2013;41.0;73.0;0.0;0.0;0.0;2.91;270;14.99;260;23.04;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
05/06/2013;64.0;82.0;0.0;0.0;0.0;6.04;110;14.09;120;23.04;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
11/06/2013;70.0;86.0;0.0;0.0;0.0;8.5;240;16.11;230;23.94;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
14/06/2013;59.0;80.1;0.0;0.0;0.0;4.25;340;14.09;80;23.94;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
19/06/2013;64.9;80.1;0.0;0.0;0.0;5.14;70;12.97;90;18.12;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
16/07/2013;69.1;93.9;0.0;0.0;0.0;2.01;210;12.08;210;14.09;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
21/07/2013;73.0;89.1;0.0;0.0;0.0;6.71;220;16.11;210;21.92;No;No;No;No;No;No;No;No;No;No;No;Yes;No;No;No;No;No
02/08/2013;66.9;89.1;0.77;0.0;0.0;0.67;250;14.99;240;18.12;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
05/08/2013;64.0;82.0;0.0;0.0;0.0;4.47;190;12.97;190;18.12;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
12/08/2013;73.0;91.9;0.66;0.0;0.0;2.01;300;19.91;290;25.95;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
13/08/2013;71.1;90.0;0.08;0.0;0.0;5.59;230;21.03;240;29.97;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
18/08/2013;66.9;81.0;0.05;0.0;0.0;5.59;270;12.97;260;18.12;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
29/08/2013;72.0;87.1;0.0;0.0;0.0;6.93;50;14.99;50;19.91;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
03/09/2013;71.1;89.1;0.3;0.0;0.0;4.03;270;21.92;270;31.09;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
04/09/2013;68.0;84.9;0.0;0.0;0.0;2.91;80;12.97;60;18.12;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
08/10/2013;57.9;63.0;0.0;0.0;0.0;11.41;50;19.91;60;27.96;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
13/10/2013;62.1;66.9;0.07;0.0;0.0;7.16;30;12.97;30;17.0;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
29/10/2013;50.0;73.0;0.0;0.0;0.0;1.79;40;8.05;40;12.08;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
30/10/2013;55.0;72.0;0.0;0.0;0.0;4.92;240;14.09;220;17.0;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
